Subj,Rect,Contents,Color,RT,x_coor,y_coor,time,project_id
Ellipse,"[572.025, 400.2472, 589.4377, 416.7378]",Having a meeting,"[0.6, 0.2, 0.0]",,580.7314,408.4925,9:00,1
Ellipse,"[570.5474, 397.2922, 587.9602, 413.7828]",Having a meeting,"[0.6, 0.2, 0.0]",,579.2538,405.5375,9:00,1
Ellipse,"[570.5474, 378.8236, 587.9602, 395.3142]",Having a meeting,"[0.6, 0.2, 0.0]",,579.2538,387.0689,9:00,1
Ellipse,"[571.2862, 359.6164, 588.699, 376.107]",Having a meeting,"[0.6, 0.2, 0.0]",,579.9926,367.8617,9:00,1
Ellipse,"[580.1511, 347.7965, 597.5639, 364.2871]",Having a meeting,"[0.6, 0.2, 0.0]",,588.8575,356.0418,9:00,1
Ellipse,"[588.2773, 341.1478, 605.6901, 357.6384]",Having a meeting,"[0.6, 0.2, 0.0]",,596.9837,349.3931,9:00,1
Ellipse,"[611.917, 337.4541, 629.3298, 353.9447]",Having a meeting,"[0.6, 0.2, 0.0]",,620.6234,345.6994,9:00,1
Ellipse,"[627.4306, 337.4541, 644.8434, 353.9447]",Having a meeting,"[0.6, 0.2, 0.0]",,636.137,345.6994,9:00,1
Ellipse,"[640.7279, 345.5803, 658.1407, 362.0709]",Having a meeting,"[0.6, 0.2, 0.0]",,649.4343,353.8256,9:00,1
Ellipse,"[644.4216, 359.6164, 661.8344, 376.107]",Having a meeting,"[0.6, 0.2, 0.0]",,653.128,367.8617,9:00,1
Ellipse,"[644.4216, 359.6164, 661.8344, 376.107]",Having a meeting,"[0.6, 0.2, 0.0]",,653.128,367.8617,9:00,1
Ellipse,"[637.7729, 405.4184, 655.1857, 421.909]",Having a meeting,"[0.6, 0.2, 0.0]",,646.4793,413.6637,9:00,1
Ellipse,"[637.7729, 405.4184, 655.1857, 421.909]",Having a meeting,"[0.6, 0.2, 0.0]",,646.4793,413.6637,9:00,1
Ellipse,"[600.0971, 420.9319, 617.5099, 437.4225]",Having a meeting,"[0.6, 0.2, 0.0]",,608.8035,429.1772,9:00,1
Ellipse,"[600.0971, 420.9319, 617.5099, 437.4225]",Having a meeting,"[0.6, 0.2, 0.0]",,608.8035,429.1772,9:00,1
Ellipse,"[567.5925, 391.3823, 585.0052, 407.8729]",Having a meeting,"[0.6, 0.2, 0.0]",,576.2988,399.6276,9:00,1
Ellipse,"[567.5925, 391.3823, 585.0052, 407.8729]",Having a meeting,"[0.6, 0.2, 0.0]",,576.2988,399.6276,9:00,1
Ellipse,"[577.1961, 349.274, 594.6089, 365.7646]",Having a meeting,"[0.6, 0.2, 0.0]",,585.9025,357.5193,9:00,1
Ellipse,"[577.1961, 349.274, 594.6089, 365.7646]",Having a meeting,"[0.6, 0.2, 0.0]",,585.9025,357.5193,9:00,1
Ellipse,"[625.2144, 341.1478, 642.6271, 357.6384]",Having a meeting,"[0.6, 0.2, 0.0]",,633.9207,349.3931,9:00,1
Ellipse,"[625.2144, 341.1478, 642.6271, 357.6384]",Having a meeting,"[0.6, 0.2, 0.0]",,633.9207,349.3931,9:00,1
Ellipse,"[639.2504, 369.22, 656.6632, 385.7106]",Having a meeting,"[0.6, 0.2, 0.0]",,647.9568,377.4653,9:00,1
Ellipse,"[639.2504, 369.22, 656.6632, 385.7106]",Having a meeting,"[0.6, 0.2, 0.0]",,647.9568,377.4653,9:00,1
Ellipse,"[637.7729, 398.0309, 655.1857, 414.5215]",Having a meeting,"[0.6, 0.2, 0.0]",,646.4793,406.2762,9:00,1
Ellipse,"[637.7729, 398.0309, 655.1857, 414.5215]",Having a meeting,"[0.6, 0.2, 0.0]",,646.4793,406.2762,9:00,1
Ellipse,"[637.7729, 398.0309, 655.1857, 414.5215]",Having a meeting,"[0.6, 0.2, 0.0]",,646.4793,406.2762,9:00,1
Ellipse,"[640.7279, 407.6346, 658.1407, 424.1252]",Having a meeting,"[0.6, 0.2, 0.0]",,649.4343,415.8799,9:00,1
Ellipse,"[640.7279, 407.6346, 658.1407, 424.1252]",Having a meeting,"[0.6, 0.2, 0.0]",,649.4343,415.8799,9:00,1
Ellipse,"[640.7279, 407.6346, 658.1407, 424.1252]",Having a meeting,"[0.6, 0.2, 0.0]",,649.4343,415.8799,9:00,1
Ellipse,"[644.4216, 364.0488, 661.8344, 380.5394]",Having a meeting,"[0.6, 0.2, 0.0]",,653.128,372.2941,9:00,1
Ellipse,"[644.4216, 364.0488, 661.8344, 380.5394]",Having a meeting,"[0.6, 0.2, 0.0]",,653.128,372.2941,9:00,1
Ellipse,"[430.9252, 179.3633, 448.338, 195.8539]",Having a meeting,"[0.6, 0.2, 0.0]",,439.6316,187.6086,9:00,1
Ellipse,"[410.2405, 175.6696, 427.6533, 192.1602]",Having a meeting,"[0.6, 0.2, 0.0]",,418.9469,183.9149,9:00,1
Ellipse,"[376.9971, 166.8047, 394.4099, 183.2953]",Having a meeting,"[0.6, 0.2, 0.0]",,385.7035,175.05,9:00,1
Ellipse,"[374.0421, 161.6335, 391.4549, 178.1241]",Having a meeting,"[0.6, 0.2, 0.0]",,382.7485,169.8788,9:00,1
Ellipse,"[376.9971, 137.2551, 394.4099, 153.7457]",Having a meeting,"[0.6, 0.2, 0.0]",,385.7035,145.5004,9:00,1
Ellipse,"[382.907, 122.4802, 400.3198, 138.9708]",Having a meeting,"[0.6, 0.2, 0.0]",,391.6134,130.7255,9:00,1
Ellipse,"[400.6368, 112.8766, 418.0496, 129.3672]",Having a meeting,"[0.6, 0.2, 0.0]",,409.3432,121.1219,9:00,1
Ellipse,"[423.5378, 112.8766, 440.9506, 129.3672]",Having a meeting,"[0.6, 0.2, 0.0]",,432.2442,121.1219,9:00,1
Ellipse,"[437.5739, 124.6964, 454.9867, 141.187]",Having a meeting,"[0.6, 0.2, 0.0]",,446.2803,132.9417,9:00,1
Ellipse,"[444.2226, 140.21, 461.6354, 156.7006]",Having a meeting,"[0.6, 0.2, 0.0]",,452.929,148.4553,9:00,1
Ellipse,"[442.0064, 160.8948, 459.4192, 177.3854]",Having a meeting,"[0.6, 0.2, 0.0]",,450.7128,169.1401,9:00,1
Ellipse,"[436.0964, 169.7597, 453.5092, 186.2503]",Having a meeting,"[0.6, 0.2, 0.0]",,444.8028,178.005,9:00,1
Ellipse,"[421.3216, 179.3633, 438.7344, 195.8539]",Having a meeting,"[0.6, 0.2, 0.0]",,430.028,187.6086,9:00,1
Ellipse,"[403.5918, 174.1922, 421.0046, 190.6828]",Having a meeting,"[0.6, 0.2, 0.0]",,412.2982,182.4375,9:00,1
Ellipse,"[390.2944, 166.8047, 407.7072, 183.2953]",Having a meeting,"[0.6, 0.2, 0.0]",,399.0008,175.05,9:00,1
Ellipse,"[382.1683, 143.9037, 399.5811, 160.3943]",Having a meeting,"[0.6, 0.2, 0.0]",,390.8747,152.149,9:00,1
Ellipse,"[380.6908, 127.6514, 398.1036, 144.142]",Having a meeting,"[0.6, 0.2, 0.0]",,389.3972,135.8967,9:00,1
Ellipse,"[405.808, 116.5703, 423.2208, 133.0609]",Having a meeting,"[0.6, 0.2, 0.0]",,414.5144,124.8156,9:00,1
Ellipse,"[432.4027, 119.5253, 449.8155, 136.0159]",Having a meeting,"[0.6, 0.2, 0.0]",,441.1091,127.7706,9:00,1
Ellipse,"[451.61, 141.6875, 469.0228, 158.1781]",Having a meeting,"[0.6, 0.2, 0.0]",,460.3164,149.9328,9:00,1
Ellipse,"[573.5024, 169.021, 590.9152, 185.5116]",Having a meeting,"[0.6, 0.2, 0.0]",,582.2088,177.2663,9:00,1
Ellipse,"[572.025, 152.0299, 589.4377, 168.5205]",Having a meeting,"[0.6, 0.2, 0.0]",,580.7314,160.2752,9:00,1
Ellipse,"[572.7637, 126.1739, 590.1765, 142.6645]",Having a meeting,"[0.6, 0.2, 0.0]",,581.4701,134.4192,9:00,1
Ellipse,"[574.2411, 118.0478, 591.6539, 134.5384]",Having a meeting,"[0.6, 0.2, 0.0]",,582.9475,126.2931,9:00,1
Ellipse,"[574.9799, 157.9398, 592.3927, 174.4304]",Having a meeting,"[0.6, 0.2, 0.0]",,583.6863,166.1851,9:00,1
Ellipse,"[624.4756, 170.4984, 641.8884, 186.989]",Having a meeting,"[0.6, 0.2, 0.0]",,633.182,178.7437,9:00,1
Ellipse,"[628.9081, 169.7597, 646.3209, 186.2503]",Having a meeting,"[0.6, 0.2, 0.0]",,637.6145,178.005,9:00,1
Ellipse,"[630.3856, 143.165, 647.7983, 159.6556]",Having a meeting,"[0.6, 0.2, 0.0]",,639.0919,151.4103,9:00,1
Ellipse,"[631.1243, 133.5614, 648.537, 150.052]",Having a meeting,"[0.6, 0.2, 0.0]",,639.8306,141.8067,9:00,1
Ellipse,"[634.0792, 122.4802, 651.492, 138.9708]",Having a meeting,"[0.6, 0.2, 0.0]",,642.7856,130.7255,9:00,1
Ellipse,"[636.2955, 132.8226, 653.7083, 149.3132]",Having a meeting,"[0.6, 0.2, 0.0]",,645.0019,141.0679,9:00,1
Ellipse,"[635.5568, 171.9759, 652.9695, 188.4665]",Having a meeting,"[0.6, 0.2, 0.0]",,644.2631,180.2212,9:00,1
Ellipse,"[436.0964, 211.1292, 453.5092, 227.6198]",Walking,"[1.0, 0.4, 0.0]",,444.8028,219.3745,9:00,1
Ellipse,"[427.9703, 207.4355, 445.3831, 223.9261]",Using a phone,"[1.0, 0.4, 0.0]",,436.6767,215.6808,9:00,1
Ellipse,"[427.9703, 207.4355, 445.3831, 223.9261]",Using a phone,"[1.0, 0.4, 0.0]",,436.6767,215.6808,9:00,1
Ellipse,"[399.1593, 203.0031, 416.5721, 219.4937]",Using a phone,"[1.0, 0.4, 0.0]",,407.8657,211.2484,9:00,1
Ellipse,"[413.9342, 201.5256, 431.347, 218.0162]",Using a phone,"[1.0, 0.4, 0.0]",,422.6406,209.7709,9:00,1
Ellipse,"[334.8888, 299.0395, 352.3016, 315.5301]",Using a phone,"[1.0, 0.4, 0.0]",,343.5952,307.2848,9:00,1
Ellipse,"[303.8616, 304.2107, 321.2744, 320.7013]",Using a phone,"[1.0, 0.4, 0.0]",,312.568,312.456,9:00,1
Ellipse,"[294.258, 305.6882, 311.6708, 322.1788]",Using a phone,"[1.0, 0.4, 0.0]",,302.9644,313.9335,9:00,1
Ellipse,"[302.3842, 199.3094, 319.797, 215.8]",Walking,"[1.0, 0.8, 0.6]",,311.0906,207.5547,9:00,1
Ellipse,"[368.1322, 186.7508, 385.545, 203.2414]",Walking,"[1.0, 0.8, 0.6]",,376.8386,194.9961,9:00,1
Ellipse,"[340.7987, 197.0932, 358.2116, 213.5838]",Walking,"[1.0, 0.8, 0.6]",,349.5051,205.3385,9:00,1
Ellipse,"[515.8806, 443.8329, 533.2934, 460.3238]",Walking,"[1.0, 0.0, 1.0]",,524.587,452.0784,10:00,1
Ellipse,"[297.9517, 234.0302, 315.3645, 250.5211]",Standing,"[1.0, 0.0, 1.0]",,306.6581,242.2756,10:00,1
Ellipse,"[399.1593, 290.9134, 416.5721, 307.4043]",Walking,"[1.0, 0.6, 0.8]",,407.8657,299.1589,10:00,1
Ellipse,"[403.5918, 214.823, 421.0046, 231.3139]",Walking,"[1.0, 0.6, 0.8]",,412.2982,223.0684,10:00,1
Ellipse,"[321.5915, 477.8151, 339.0044, 494.3059]",Working ,"[1.0, 0.0, 0.0]",,330.298,486.0605,10:00,1
Ellipse,"[292.0418, 477.8151, 309.4547, 494.3059]",Working ,"[1.0, 0.0, 0.0]",,300.7482,486.0605,10:00,1
Ellipse,"[296.4742, 478.5538, 313.8871, 495.0446]",Talking,"[1.0, 0.6, 0.0]",,305.1807,486.7992,10:00,1
Ellipse,"[288.3481, 472.6439, 305.761, 489.1347]",Talking,"[1.0, 0.6, 0.0]",,297.0546,480.8893,10:00,1
Ellipse,"[414.6729, 250.2826, 432.0858, 266.7734]",Talking,"[1.0, 0.6, 0.0]",,423.3794,258.528,10:00,1
Ellipse,"[407.2855, 278.3548, 424.6984, 294.8456]",Talking,"[1.0, 0.6, 0.0]",,415.9919,286.6002,10:00,1
Ellipse,"[410.9792, 267.2736, 428.3921, 283.7644]",Talking,"[1.0, 0.6, 0.0]",,419.6857,275.519,10:00,1
Ellipse,"[399.8981, 267.2736, 417.311, 283.7644]",Talking,"[1.0, 0.6, 0.0]",,408.6046,275.519,10:00,1
Ellipse,"[410.9792, 249.5438, 428.3921, 266.0346]",Talking,"[1.0, 0.6, 0.0]",,419.6857,257.7892,10:00,1
Ellipse,"[399.1593, 265.0574, 416.5722, 281.5482]",Talking,"[1.0, 0.6, 0.0]",,407.8657,273.3028,10:00,1
Ellipse,"[413.9342, 293.1296, 431.3471, 309.6204]",Talking,"[1.0, 0.6, 0.0]",,422.6406,301.375,10:00,1
Ellipse,"[405.0693, 312.3369, 422.4822, 328.8277]",Talking,"[1.0, 0.6, 0.0]",,413.7758,320.5823,10:00,1
Ellipse,"[401.3756, 273.9223, 418.7885, 290.4131]",Talking,"[1.0, 0.6, 0.0]",,410.082,282.1677,10:00,1
Ellipse,"[402.8531, 236.9852, 420.266, 253.476]",Talking,"[1.0, 0.6, 0.0]",,411.5596,245.2306,10:00,1
Ellipse,"[410.2405, 217.0392, 427.6534, 233.53]",Talking,"[1.0, 0.6, 0.0]",,418.947,225.2846,10:00,1
Ellipse,"[405.808, 238.4627, 423.2209, 254.9535]",Talking,"[1.0, 0.6, 0.0]",,414.5145,246.7081,10:00,1
Ellipse,"[422.0603, 248.8051, 439.4732, 265.2959]",Talking,"[1.0, 0.6, 0.0]",,430.7668,257.0505,10:00,1
Ellipse,"[406.5468, 248.0663, 423.9597, 264.5572]",Talking,"[1.0, 0.6, 0.0]",,415.2532,256.3118,10:00,1
Ellipse,"[405.808, 274.661, 423.2209, 291.1519]",Talking,"[1.0, 0.6, 0.0]",,414.5145,282.9065,10:00,1
Ellipse,"[607.4846, 254.715, 624.8975, 271.2058]",Walking,"[1.0, 0.8, 0.0]",,616.1911,262.9604,10:00,1
Ellipse,"[486.3309, 213.3455, 503.7438, 229.8362]",Walking,"[1.0, 0.6, 0.8]",,495.0374,221.5908,10:00,1
Ellipse,"[521.0518, 463.779, 538.4646, 480.2697]",Walking,"[1.0, 0.6, 0.8]",,529.7582,472.0244,10:00,1
Ellipse,"[520.313, 472.6439, 537.7258, 489.1346]",Walking,"[1.0, 0.6, 0.8]",,529.0194,480.8892,10:00,1
Ellipse,"[423.5378, 391.3823, 440.9507, 407.873]",Walking,"[1.0, 0.6, 0.8]",,432.2442,399.6277,10:00,1
Ellipse,"[395.4656, 386.9498, 412.8785, 403.4405]",Walking,"[1.0, 0.6, 0.8]",,404.1721,395.1952,10:00,1
Ellipse,"[344.4924, 383.9948, 361.9053, 400.4856]",Walking,"[1.0, 0.6, 0.8]",,353.1988,392.2402,10:00,1
Ellipse,"[330.4564, 386.9498, 347.8692, 403.4405]",Walking,"[1.0, 0.6, 0.8]",,339.1628,395.1952,10:00,1
Ellipse,"[326.7626, 388.4273, 344.1755, 404.918]",Walking,"[1.0, 0.6, 0.8]",,335.4691,396.6726,10:00,1
Ellipse,"[393.2494, 378.8236, 410.6623, 395.3144]",Walking,"[1.0, 0.6, 0.8]",,401.9558,387.069,10:00,1
Ellipse,"[425.7541, 384.7336, 443.1669, 401.2243]",Walking,"[1.0, 0.6, 0.8]",,434.4605,392.979,10:00,1
Ellipse,"[408.763, 384.7336, 426.1758, 401.2243]",Walking,"[1.0, 0.6, 0.8]",,417.4694,392.979,10:00,1
Ellipse,"[341.5375, 388.4273, 358.9503, 404.918]",Walking,"[1.0, 0.6, 0.8]",,350.2439,396.6726,10:00,1
Ellipse,"[312.7265, 392.8597, 330.1394, 409.3505]",Walking,"[1.0, 0.6, 0.8]",,321.433,401.1051,10:00,1
Ellipse,"[309.0328, 394.3372, 326.4457, 410.8279]",Walking,"[1.0, 0.6, 0.8]",,317.7392,402.5825,10:00,1
Ellipse,"[413.9342, 211.1292, 431.347, 227.6199]",Walking,"[1.0, 0.6, 0.8]",,422.6406,219.3745,10:00,1
Ellipse,"[377.7358, 215.5617, 395.1487, 232.0524]",Walking,"[1.0, 0.6, 0.8]",,386.4423,223.8071,10:00,1
Ellipse,"[328.2401, 221.4716, 345.653, 237.9623]",Walking,"[1.0, 0.6, 0.8]",,336.9466,229.7169,10:00,1
Ellipse,"[326.7626, 221.4716, 344.1755, 237.9623]",Walking,"[1.0, 0.6, 0.8]",,335.4691,229.7169,10:00,1
Ellipse,"[352.6186, 219.9942, 370.0315, 236.4849]",Walking,"[1.0, 0.6, 0.8]",,361.3251,228.2396,10:00,1
Ellipse,"[402.1143, 223.6879, 419.5272, 240.1786]",Walking,"[1.0, 0.6, 0.8]",,410.8207,231.9332,10:00,1
Ellipse,"[408.763, 225.1653, 426.1758, 241.6561]",Walking,"[1.0, 0.6, 0.8]",,417.4694,233.4107,10:00,1
Ellipse,"[346.7087, 220.7329, 364.1216, 237.2236]",Walking,"[1.0, 0.6, 0.8]",,355.4152,228.9783,10:00,1
Ellipse,"[332.6726, 227.3816, 350.0854, 243.8723]",Walking,"[1.0, 0.6, 0.8]",,341.379,235.6269,10:00,1
Ellipse,"[325.2852, 251.0213, 342.698, 267.512]",Walking,"[1.0, 0.6, 0.8]",,333.9916,259.2667,10:00,1
Ellipse,"[329.7176, 287.9584, 347.1305, 304.4491]",Walking,"[1.0, 0.6, 0.8]",,338.424,296.2038,10:00,1
Ellipse,"[350.4024, 288.6971, 367.8152, 305.1879]",Walking,"[1.0, 0.6, 0.8]",,359.1088,296.9425,10:00,1
Ellipse,"[407.2855, 291.6521, 424.6984, 308.1428]",Walking,"[1.0, 0.6, 0.8]",,415.9919,299.8975,10:00,1
Ellipse,"[429.4478, 300.517, 446.8606, 317.0077]",Walking,"[1.0, 0.6, 0.8]",,438.1542,308.7623,10:00,1
Ellipse,"[549.8627, 219.2554, 567.2755, 235.7461]",Mentoring,"[1.0, 0.6, 0.8]",,558.5691,227.5008,10:00,1
Ellipse,"[608.962, 412.067, 626.3748, 428.5576]",Having a meeting,"[0.6, 0.2, 0.0]",,617.6684,420.3123,10:00,1
Ellipse,"[593.4484, 410.5895, 610.8612, 427.0801]",Having a meeting,"[0.6, 0.2, 0.0]",,602.1548,418.8348,10:00,1
Ellipse,"[600.0971, 420.9319, 617.5099, 437.4225]",Having a meeting,"[0.6, 0.2, 0.0]",,608.8035,429.1772,10:00,1
Ellipse,"[600.0971, 420.9319, 617.5099, 437.4225]",Having a meeting,"[0.6, 0.2, 0.0]",,608.8035,429.1772,10:00,1
Ellipse,"[441.9252, 154.3633, 459.338, 170.8539]",Having a meeting,"[0.6, 0.2, 0.0]",,450.6316,162.6086,10:00,1
Ellipse,"[421.2405, 150.6696, 438.6533, 167.1602]",Having a meeting,"[0.6, 0.2, 0.0]",,429.9469,158.9149,10:00,1
Ellipse,"[432.3216, 154.3633, 449.7344, 170.8539]",Having a meeting,"[0.6, 0.2, 0.0]",,441.028,162.6086,10:00,1
Ellipse,"[414.5918, 149.1922, 432.0046, 165.6828]",Having a meeting,"[0.6, 0.2, 0.0]",,423.2982,157.4375,10:00,1
Ellipse,"[436.0964, 211.1292, 453.5092, 227.6198]",Mentoring,"[1.0, 0.4, 0.0]",,444.8028,219.3745,10:00,1
Ellipse,"[427.9703, 207.4355, 445.3831, 223.9261]",Using a phone,"[1.0, 0.4, 0.0]",,436.6767,215.6808,10:00,1
Ellipse,"[427.9703, 207.4355, 445.3831, 223.9261]",Using a phone,"[1.0, 0.4, 0.0]",,436.6767,215.6808,10:00,1
Ellipse,"[399.1593, 203.0031, 416.5721, 219.4937]",Using a phone,"[1.0, 0.4, 0.0]",,407.8657,211.2484,10:00,1
Ellipse,"[413.9342, 201.5256, 431.347, 218.0162]",Using a phone,"[1.0, 0.4, 0.0]",,422.6406,209.7709,10:00,1
Ellipse,"[334.8888, 299.0395, 352.3016, 315.5301]",Using a phone,"[1.0, 0.4, 0.0]",,343.5952,307.2848,10:00,1
Ellipse,"[303.8616, 304.2107, 321.2744, 320.7013]",Using a phone,"[1.0, 0.4, 0.0]",,312.568,312.456,10:00,1
Ellipse,"[294.258, 305.6882, 311.6708, 322.1788]",Using a phone,"[1.0, 0.4, 0.0]",,302.9644,313.9335,10:00,1
Ellipse,"[302.3842, 199.3094, 319.797, 215.8]",Mentoring,"[1.0, 0.8, 0.6]",,311.0906,207.5547,10:00,1
Ellipse,"[368.1322, 186.7508, 385.545, 203.2414]",Walking,"[1.0, 0.8, 0.6]",,376.8386,194.9961,10:00,1
Ellipse,"[340.7987, 197.0932, 358.2116, 213.5838]",Walking,"[1.0, 0.8, 0.6]",,349.5051,205.3385,10:00,1
Ellipse,"[381.8698, 133.2321, 399.2826, 149.7227]",Having a meeting,"[0.6, 0.2, 0.0]",,390.5762,141.4774,10:00,1
Ellipse,"[423.8134, 130.3058, 441.2262, 146.7964]",Having a meeting,"[0.6, 0.2, 0.0]",,432.5198,138.5511,10:00,1
Ellipse,"[454.0518, 124.4532, 471.4647, 140.9438]",Having a meeting,"[0.6, 0.2, 0.0]",,462.7582,132.6985,10:00,1
Ellipse,"[431.6169, 142.011, 449.0297, 158.5016]",Having a meeting,"[0.6, 0.2, 0.0]",,440.3233,150.2563,10:00,1
Ellipse,"[384.7961, 174.2003, 402.2089, 190.6909]",Having a meeting,"[0.6, 0.2, 0.0]",,393.5025,182.4456,10:00,1
Ellipse,"[377.968, 181.0283, 395.3809, 197.5189]",Having a meeting,"[0.6, 0.2, 0.0]",,386.6744,189.2736,10:00,1
Ellipse,"[369.1891, 159.5688, 386.602, 176.0594]",Having a meeting,"[0.6, 0.2, 0.0]",,377.8955,167.8141,10:00,1
Ellipse,"[372.1154, 133.2321, 389.5283, 149.7227]",Having a meeting,"[0.6, 0.2, 0.0]",,380.8219,141.4774,10:00,1
Ellipse,"[427.7151, 118.6006, 445.128, 135.0912]",Having a meeting,"[0.6, 0.2, 0.0]",,436.4216,126.8459,10:00,1
Ellipse,"[451.1255, 142.9864, 468.5384, 159.477]",Having a meeting,"[0.6, 0.2, 0.0]",,459.832,151.2317,10:00,1
Ellipse,"[404.3047, 161.5197, 421.7176, 178.0103]",Having a meeting,"[0.6, 0.2, 0.0]",,413.0112,169.765,10:00,1
Ellipse,"[386.7469, 150.7899, 404.1598, 167.2805]",Having a meeting,"[0.6, 0.2, 0.0]",,395.4534,159.0352,10:00,1
Ellipse,"[415.0345, 154.6916, 432.4473, 171.1822]",Having a meeting,"[0.6, 0.2, 0.0]",,423.7409,162.9369,10:00,1
Ellipse,"[449.1747, 146.8882, 466.5875, 163.3788]",Having a meeting,"[0.6, 0.2, 0.0]",,457.8811,155.1335,10:00,1
Ellipse,"[394.5504, 130.3058, 411.9632, 146.7964]",Having a meeting,"[0.6, 0.2, 0.0]",,403.2568,138.5511,10:00,1
Ellipse,"[340.9016, 141.0356, 358.3144, 157.5262]",Having a meeting,"[0.6, 0.2, 0.0]",,349.608,149.2809,10:00,1
Ellipse,"[454.0518, 104.9445, 471.4647, 121.4351]",Having a meeting,"[0.6, 0.2, 0.0]",,462.7582,113.1898,10:00,1
Ellipse,"[444.2975, 109.8217, 461.7103, 126.3123]",Having a meeting,"[0.6, 0.2, 0.0]",,453.0039,118.067,10:00,1
Ellipse,"[395.5258, 125.4286, 412.9387, 141.9192]",Having a meeting,"[0.6, 0.2, 0.0]",,404.2323,133.6739,10:00,1
Ellipse,"[381.8698, 125.4286, 399.2826, 141.9192]",Having a meeting,"[0.6, 0.2, 0.0]",,390.5762,133.6739,10:00,1
Ellipse,"[637.4333, 412.206, 654.8461, 428.6966]",Having a meeting,"[0.6, 0.2, 0.0]",,646.1397,420.4513,10:00,1
Ellipse,"[648.163, 377.0904, 665.5758, 393.581]",Having a meeting,"[0.6, 0.2, 0.0]",,656.8694,385.3357,10:00,1
Ellipse,"[646.2122, 356.6063, 663.6249, 373.0969]",Having a meeting,"[0.6, 0.2, 0.0]",,654.9186,364.8516,10:00,1
Ellipse,"[645.2368, 380.9921, 662.6495, 397.4827]",Having a meeting,"[0.6, 0.2, 0.0]",,653.9432,389.2374,10:00,1
Ellipse,"[645.2368, 388.7956, 662.6495, 405.2862]",Having a meeting,"[0.6, 0.2, 0.0]",,653.9432,397.0409,10:00,1
Ellipse,"[367.1438, 455.3527, 384.5567, 471.8434]",Working ,"[1.0, 0.0, 0.0]",,375.8502,463.5981,10:00,1
Ellipse,"[365.4742, 459.3597, 382.8871, 475.8505]",Working ,"[1.0, 0.0, 0.0]",,374.1807,467.6051,10:00,1
Ellipse,"[336.0894, 478.393, 353.5023, 494.8838]",Working ,"[1.0, 0.0, 0.0]",,344.7958,486.6384,10:00,1
Ellipse,"[326.7397, 477.7252, 344.1526, 494.2159]",Working ,"[1.0, 0.0, 0.0]",,335.4461,485.9706,10:00,1
Ellipse,"[334.4198, 478.0591, 351.8327, 494.5499]",Working ,"[1.0, 0.0, 0.0]",,343.1263,486.3045,10:00,1
Ellipse,"[375.8256, 485.0714, 393.2385, 501.5621]",Working ,"[1.0, 0.0, 0.0]",,384.5321,493.3167,10:00,1
Ellipse,"[325.7379, 479.3947, 343.1508, 495.8855]",Working ,"[1.0, 0.0, 0.0]",,334.4443,487.6401,10:00,1
Ellipse,"[301.6958, 486.407, 319.1087, 502.8978]",Working ,"[1.0, 0.0, 0.0]",,310.4022,494.6524,10:00,1
Ellipse,"[299.0245, 485.4053, 316.4374, 501.8961]",Working ,"[1.0, 0.0, 0.0]",,307.731,493.6507,10:00,1
Ellipse,"[396.1946, 479.0608, 413.6075, 495.5516]",Working ,"[1.0, 0.0, 0.0]",,404.901,487.3062,10:00,1
Ellipse,"[402.2051, 478.7269, 419.618, 495.2177]",Working ,"[1.0, 0.0, 0.0]",,410.9116,486.9723,10:00,1
Ellipse,"[424.9116, 477.3912, 442.3245, 493.882]",Working ,"[1.0, 0.0, 0.0]",,433.6181,485.6366,10:00,1
Ellipse,"[434.5952, 475.7216, 452.0081, 492.2124]",Working ,"[1.0, 0.0, 0.0]",,443.3016,483.967,10:00,1
Ellipse,"[356.4584, 476.0556, 373.8713, 492.5464]",Working ,"[1.0, 0.0, 0.0]",,365.1649,484.301,10:00,1
Ellipse,"[356.1245, 476.0556, 373.5374, 492.5464]",Working ,"[1.0, 0.0, 0.0]",,364.831,484.301,10:00,1
Ellipse,"[306.0367, 479.3947, 323.4496, 495.8855]",Working ,"[1.0, 0.0, 0.0]",,314.7432,487.6401,10:00,1
Ellipse,"[301.028, 407.6024, 318.4409, 424.0932]",Working ,"[1.0, 0.0, 0.0]",,309.7345,415.8478,10:00,1
Ellipse,"[341.0981, 400.5901, 358.511, 417.0809]",Working ,"[1.0, 0.0, 0.0]",,349.8046,408.8355,10:00,1
Ellipse,"[369.4812, 398.2527, 386.8941, 414.7435]",Working ,"[1.0, 0.0, 0.0]",,378.1876,406.4981,10:00,1
Ellipse,"[342.0999, 395.9153, 359.5128, 412.406]",Working ,"[1.0, 0.0, 0.0]",,350.8064,404.1607,10:00,1
Ellipse,"[374.49, 396.5831, 391.9029, 413.0739]",Working ,"[1.0, 0.0, 0.0]",,383.1965,404.8285,10:00,1
Ellipse,"[396.1946, 395.2474, 413.6075, 411.7382]",Working ,"[1.0, 0.0, 0.0]",,404.901,403.4928,10:00,1
Ellipse,"[492.8415, 427.9329, 510.2544, 444.4237]",Walking,"[1.0, 0.6, 0.8]",,501.548,436.1783,10:00,1
Ellipse,"[478.0153, 426.4503, 495.4282, 442.9411]",Walking,"[1.0, 0.6, 0.8]",,486.7218,434.6957,10:00,1
Ellipse,"[462.4478, 382.713, 479.8607, 399.2039]",Walking,"[1.0, 0.6, 0.8]",,471.1542,390.9584,10:00,1
